,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,review
97,7.0,0.5,0.25,2.0,0.07,3.0,22.0,0.9963,3.25,0.63,9.2,5,"Here's a fruity and tonic Pinot Grigio with pleasing aromas of citrus, melon and peach. The wine is simple and clean—as you would expect from a summer-fresh Grigio—and offers fruity sweetness in the mouth."
98,7.6,0.9,0.06,2.5,0.079,5.0,10.0,0.9967,3.39,0.56,9.8,5,This is the entry-level wine from this estate situated in the small area of Coteaux Varois. It is a really fruity blend of Grenache and Cinsault. Bright red fruits and crisp acidity give a dry wine with great fruitiness. Drink now.
99,8.1,0.545,0.18,1.9,0.08,13.0,35.0,0.9972,3.3,0.59,9.0,6,"Blended with a little Cabernet Franc, this is an incredibly rich wine, drinkable now for its approachability. It pleases with blackberry and black cherry jam and spice flavors, wrapped into smooth, creamy tannins."
100,8.3,0.61,0.3,2.1,0.084,11.0,50.0,0.9972,3.4,0.61,10.2,6,"A Cabernet of considerable heft, showing the big-time tannins the mountain is known for. Below them are very rich blackberry, blueberry, cassis and mineral flavors, leading to a dry, spicy finish. A bit hard and difficult now, but should hit its stride starting in 2012."
101,7.8,0.5,0.3,1.9,0.075,8.0,22.0,0.9959,3.31,0.56,10.4,6,"Here's an easy and bright Montepulciano with sharp aromas of white cherry, forest floor and crushed mineral. It would wash down with a heaping plate of pasta."
102,8.1,0.545,0.18,1.9,0.08,13.0,35.0,0.9972,3.3,0.59,9.0,6,"Medium-bodied, with what appears to be a touch of residual sugar to help round it out, this fresh, apple-y Riesling also features hints of orange blossom and florists' greens."
103,8.1,0.575,0.22,2.1,0.077,12.0,65.0,0.9967,3.29,0.51,9.2,5,"Medium gold in color. Attractive nose, quite citrussy, orange with floral notes and a touch of honey. Layered and reasonably complex. Dry and richly textured on the palate and medium bodied. Nicely taut and well balanced with ample ripe orchard and melon fruit. Evident minerality right across the palate to the finish, which is persistent, layered and savory."
104,7.2,0.49,0.24,2.2,0.07,5.0,36.0,0.996,3.33,0.48,9.4,5,"This is a pleasantly quaffable Viognier, with restrained apricot and melon aromas and flavors. It's medium bodied, without much texture, but a clean, refreshing finish."
105,8.1,0.575,0.22,2.1,0.077,12.0,65.0,0.9967,3.29,0.51,9.2,5,"Very elegant, very classy, this wine shows, discreetly, its sweet juicy fruit, great ripe black currant flavor and fine tannins. Nothing is overstated; this is for lovers of stylish wines."
106,7.8,0.41,0.68,1.7,0.467,18.0,69.0,0.9973,3.08,1.31,9.3,5,"The fruit shines here—pears and apples aplenty—with textural notes of citrus rind. Balanced, with medium length, it's a young, clean, lip-smacking style, with more density than most Oregon Pinot Gris."
107,6.2,0.63,0.31,1.7,0.08800000000000001,15.0,64.0,0.9969,3.46,0.79,9.3,5,"Here's an elegant but also very approachable and friendly wine. There's a bright, lively quality to the fruit here and the finish is long and rich in fresh fruit nuances. Would make a perfect pairing partner to oven roasted pasta and easy meat stew."
108,8.0,0.33,0.53,2.5,0.091,18.0,80.0,0.9976,3.37,0.8,9.6,6,"Not quite ripe, with green, asparagus flavors along with cherries and blackberries."
109,8.1,0.785,0.52,2.0,0.122,37.0,153.0,0.9969,3.21,0.69,9.3,5,"There's a reason K-J's V.R. wines sell like hotcakes, and this wine is a primo example. It's dry and very crisp and tart, just like a good SB should be. The lemon, lime, grapefruit, and peppery-fig flavors are savory and rich."
110,7.8,0.56,0.19,1.8,0.10400000000000001,12.0,47.0,0.9964,3.19,0.93,9.5,5,"The Cabernet Franc in the blend gives an attractive perfumed character. Spice and pepper go with ripe black plum fruit flavors. It's dense and concentrated, the tannins prominent at this stage. Drink from 2017."
111,8.4,0.62,0.09,2.2,0.084,11.0,108.0,0.9964,3.15,0.66,9.8,5,"L'Atto delivers delicate notes of bright berry, spice, sweet cherry and cassis. It shows a fine, delicate quality, backed by generous fullness and power."
112,8.4,0.6,0.1,2.2,0.085,14.0,111.0,0.9964,3.15,0.66,9.8,5,"Although this wine lacks cut and structure, it does display some soft minerality and citrus flavors."
113,10.1,0.31,0.44,2.3,0.08,22.0,46.0,0.9988,3.32,0.67,9.7,6,"There's nothing at all French about this Cab. It could only come from California, with its jammy, soft black cherry and chocolate flavors."
114,7.8,0.56,0.19,1.8,0.10400000000000001,12.0,47.0,0.9964,3.19,0.93,9.5,5,"The word No refers to no oak and no malolactic fermentation. The wine is sharp in acids and totally dry, but with super-ripe flavors of pineapple, pear, peach and green apple marmalade. Very clean and mouth-cleansing."
115,9.4,0.4,0.31,2.2,0.09,13.0,62.0,0.9966,3.07,0.63,10.5,6,"A beautiful Cabernet, rich, ripe and softly delicious, with flavors of blackberry, cherry, cassis and mocha. The tannins are soft, the oak-driven flavors sweet. It's perfect for drinking now with a great steak."
116,8.3,0.54,0.28,1.9,0.077,11.0,40.0,0.9978,3.39,0.61,10.0,6,"This is marked by bold, dense and rich fruit. It has a sweet, soft character and is deliciously fruity. Packed with blackberry-juice acidity and ripe red plum, this is ready to drink now."
117,7.8,0.56,0.12,2.0,0.08199999999999999,7.0,28.0,0.997,3.37,0.5,9.4,6,"Roughly 140,000 cases were produced, making this (along with the Two Vines) the benchmark budget Merlot for the state, if not the country. These wines are given plenty of cellaring, which helps to soften them up. The style is wide open and flavorful, with broad cherry and berry fruit set against very smooth, chocolatey tannins. The Grand Estates has thicker, more substantial weight and a silky, milk chocolatey finish."
118,8.8,0.55,0.04,2.2,0.11900000000000001,14.0,56.0,0.9962,3.21,0.6,10.9,6,"A rich nose of peaches, butterscotch and honey leads on this go-to white from Fleur Du Cap. Robust, balanced flavors of like character are buoyed by acidity and freshness. The finish is lingering. Pair with fish and fowl."
119,7.0,0.69,0.08,1.8,0.09699999999999999,22.0,89.0,0.9959,3.34,0.54,9.2,6,"New oak aromas are strong at first but will surely integrate with time. Background perfumes include vanilla bean, spice, chocolate and dried currant berry. This well-priced ripasso offers pleasant cherry flavors that will pair easily with most meat or pasta dishes. Imported by Prestige Wine Imports Corp."
120,7.3,1.07,0.09,1.7,0.17800000000000002,10.0,89.0,0.9962,3.3,0.57,9.0,5,"Sicily has proved itself a worthy territory for Cabernet Sauvignon and this wine from the island's southeast corner is tightly packed with aromas of spice, licorice, vanilla, earth, iron, bay leaf, dried herbs and a playful touch of crushed raspberry. It does not boast the same density as other over-extracted Cabernets because it counts on elegance, not muscle."
121,8.8,0.55,0.04,2.2,0.11900000000000001,14.0,56.0,0.9962,3.21,0.6,10.9,6,"A bit thin on the blackberry fruit, and showing some veggie notes. Also pretty tannic. Might have seen its better days a year or so ago."
122,7.3,0.695,0.0,2.5,0.075,3.0,13.0,0.998,3.49,0.52,9.2,5,"Here's a distinctive ripasso with a thick, dark appearance and contrasting notes of milk chocolate, spice, dried currant, leather and church incense. The wine delivers some bitter cherry followed by smooth texture and finely polished tannins. Imported by Laird & Company."
123,8.0,0.71,0.0,2.6,0.08,11.0,34.0,0.9976,3.44,0.53,9.5,5,"Very dark in the glass, this imposing wine shows bacon fat, black cherries, blackberries, allspice and violet-flavored cookies on the lush and layered nose. Once sipped, a silky, luscious mouthfeel conveys blueberry pastry, lavender, black tea and espresso notes, set against a strongly tannic backbone that ensures long aging. Drink 2017–2027."
124,7.8,0.5,0.17,1.6,0.08199999999999999,21.0,102.0,0.996,3.39,0.48,9.5,5,"This is not a blow-you-away RDD, but it is a smooth, well-composed red wine with clean, alluring aromas and ripe-styled fruit flavors that touch on raisin but then pull back to black cherry and dark plum. With its integrated tannins and mild finish, this is ready to go now and should hold form for about five years, maybe eight."
125,9.0,0.62,0.04,1.9,0.146,27.0,90.0,0.9984,3.16,0.7,9.4,5,"A beautifully crisp wine, fresh and leaping with green fruits. This wine is characterized by its steely core and great acidity, with green plum skins and a structure that promises a long, slow development."
126,8.2,1.33,0.0,1.7,0.081,3.0,12.0,0.9964,3.53,0.49,10.9,5,"Here's a good, sound Merlot that's fancy enough to serve with special fare. It's dry and rich in tannins, with oak-inspired black cherry, currant and pepper flavors. Easy to find, with 29,000 cases produced. The alcohol measures 16%."
127,8.1,1.33,0.0,1.8,0.08199999999999999,3.0,12.0,0.9964,3.54,0.48,10.9,5,"It took the utmost talent to succeed in this vintage, when rains hampered so many late-ripening reds. Mondavi did their best to rise above this. Shows master touches of tannin management and the most perfect barrel regimen. It has some modest blackberry flavors, but is obviously a wine of charm rather than longevity."
128,8.0,0.59,0.16,1.8,0.065,3.0,16.0,0.9962,3.42,0.92,10.5,7,"A rich, creamy wine loaded with toasted almond, vanilla cookie, bright melon and apple, and hints of white peach—there is a lot going on here. The acids sharpen up the fruit flavors, and the wine has a clean edge, along with expressive barrel flavors."
129,6.1,0.38,0.15,1.8,0.07200000000000001,6.0,19.0,0.9955,3.42,0.57,9.4,5,"Simple and fruity, this has tangy a tangy raspberry flavor. It's light and zesty, with a fine, fresh aftertaste."
130,8.0,0.745,0.56,2.0,0.11800000000000001,30.0,134.0,0.9968,3.24,0.66,9.4,5,"Subdued aromas of black currant, chocolate and a whiff cedar lead the nose of this blend of 30% Cabernet Sauvignon, 30% Cabernet Franc, 30% Merlot and 10% Petit Verdot. On the palate, notes of grilled bell pepper, soy sauce and game accent a core of dried black cherry. It's simple and a bit rustic, with dusty, drying tannins."
131,5.6,0.5,0.09,2.3,0.049,17.0,99.0,0.9937,3.63,0.63,13.0,5,"Here's a warm-climate Pinot Nero that shows all the characteristics aromas of the variety—wild berries, blue flowers and cherry—in a more pronounced and immediate manner. It's a bigger, more generous interpretation of the grape with a purely Sicilian signature."
132,5.6,0.5,0.09,2.3,0.049,17.0,99.0,0.9937,3.63,0.63,13.0,5,"Ripe, full-bodied black cherry fruit shines here, with good tannin support. The wine is rich across the palate, with clean, focused, lingering flavors that really extend into a terrifically long finish."
133,6.6,0.5,0.01,1.5,0.06,17.0,26.0,0.9952,3.4,0.58,9.8,6,"Heavy and dull, with extracted raspberry jam flavors."
134,7.9,1.04,0.05,2.2,0.084,13.0,29.0,0.9959,3.22,0.55,9.9,6,"A bit tough and rugged in the mouth, with dry tannins framing blackberry, tobacco, raisin, anise and cedar flavors. Ready now."
135,8.4,0.745,0.11,1.9,0.09,16.0,63.0,0.9965,3.19,0.82,9.6,5,"Sauvignon Blanc's Burgundy enclave of Saint-Bris produces a round version of the grape, leaning towards yellow fruit flavors, with herbaceous aromas. This is fruity and can be consumed now."
136,8.3,0.715,0.15,1.8,0.08900000000000001,10.0,52.0,0.9968,3.23,0.77,9.5,5,"This estate-grown Chardonnay opens with lots of new oak aromas, excellent fruit material, with Meyer lemon, yellow apple, hints of white peach. The phenolics give the wine some excellent texture, and it has a long and smooth finish."
137,7.2,0.415,0.36,2.0,0.081,13.0,45.0,0.9972,3.48,0.64,9.2,5,"Sweet, jammy aromas of black currant and blue fruit go straight to the flavor profile, which conists of candied berry, cassis and brown sugar. A little cloying and grabby, with some heat to the finish."
138,7.8,0.56,0.19,2.1,0.081,15.0,105.0,0.9962,3.33,0.54,9.5,5,"With 15% residual sugar, this dessert wine is decidedly sweet in apricot, pineapple, pear, honey, vanilla fudge and smoky flavors, with a brisk minerality. It maintains a zesty balance, with crisp acidity."
139,7.8,0.56,0.19,2.0,0.081,17.0,108.0,0.9962,3.32,0.54,9.5,5,"Succulent raisins, red berries and spice lead this enticing red from Greece. Fine tannins, an elegant, soft mouthfeel, and layers of dark fruit, cedar and cocoa add to the appeal. A lovely wine with a poised character."
140,8.4,0.745,0.11,1.9,0.09,16.0,63.0,0.9965,3.19,0.82,9.6,5,"91-93 Barrel sample. This is soft, open, but hiding very ripe, generous fruits. With flavors of tropical fruits, and of green plums, this builds on its fruit rather than on the underlying wood notes."
141,8.3,0.715,0.15,1.8,0.08900000000000001,10.0,52.0,0.9968,3.23,0.77,9.5,5,"Yeasty citrus notes dominate the nose while the palate is savory with chervil, sage and more yeast. A vein of crisp citrus acidity pulls it all together. The aftertaste lingers long with lemon zest."
142,5.2,0.34,0.0,1.8,0.05,27.0,63.0,0.9916,3.68,0.79,14.0,6,"A creamy vanilla and caramel-apple nose opens to a palate of ripe peach and apple flavors bolstered by a healthy dose of oak and good acidity. Full-bodied and round, this very international wine finishes with an orange and oak tang and modest tannins."
143,6.3,0.39,0.08,1.7,0.066,3.0,20.0,0.9954,3.34,0.58,9.4,5,"With moderate alcohol, this Pinot is silky and delicate in the mouth, with excellent acidity. Yet it's intense in sunshiney-ripe raspberries and cherries, as well as a hint of mushrooms that will become more pronounced with age. Defines the lighter style of California Pinot, in a gracious, elegant style."
144,5.2,0.34,0.0,1.8,0.05,27.0,63.0,0.9916,3.68,0.79,14.0,6,"Pretty much as good as a Pinot with a statewide appellation gets. It's dry and simple in structure, with modest cherry, herb and spice flavors."
145,8.1,0.67,0.55,1.8,0.11699999999999999,32.0,141.0,0.9968,3.17,0.62,9.4,5,"Warm earth and other dark, leathery aromas dominate. In the mouth, there's black cherry and raspberry flavors supported by scratchy tannins. Despite some grab and clumsiness, this is a good Cabernet with ripeness and a forward personality."
146,5.8,0.68,0.02,1.8,0.087,21.0,94.0,0.9944,3.54,0.52,10.0,5,"Oak dominates this wine, with so much smoky caramel that it's hard to appreciate the underlying fruit. Too bad, because the blackberry and mocha flavors seem fine, and the tannins are rich and ripe."
